,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
1049,Mexico,MEX,12/28/2020,9579.0,9579.0,0.0,2755.0,1664.0,0.01,0.01,0.0,13.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1050,Mexico,MEX,12/29/2020,18529.0,18529.0,0.0,8950.0,3121.0,0.01,0.01,0.0,24.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1051,Mexico,MEX,12/30/2020,24998.0,24998.0,0.0,6469.0,3679.0,0.02,0.02,0.0,29.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1056,Mexico,MEX,1/4/2021,43960.0,43960.0,0.0,0.0,4912.0,0.03,0.03,0.0,38.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1057,Mexico,MEX,1/5/2021,48236.0,48236.0,0.0,4276.0,4244.0,0.04,0.04,0.0,33.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1058,Mexico,MEX,1/6/2021,53185.0,53185.0,0.0,4949.0,4027.0,0.04,0.04,0.0,31.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1059,Mexico,MEX,1/7/2021,58402.0,58402.0,0.0,5217.0,4230.0,0.05,0.05,0.0,33.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1060,Mexico,MEX,1/8/2021,67468.0,67468.0,0.0,9066.0,4984.0,0.05,0.05,0.0,39.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1061,Mexico,MEX,1/9/2021,74794.0,74794.0,0.0,7326.0,5488.0,0.06,0.06,0.0,43.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1062,Mexico,MEX,1/10/2021,81300.0,81300.0,0.0,6506.0,5876.0,0.06,0.06,0.0,46.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1063,Mexico,MEX,1/11/2021,87060.0,87060.0,0.0,5760.0,6157.0,0.07,0.07,0.0,48.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1064,Mexico,MEX,1/12/2021,92879.0,92879.0,0.0,5819.0,6378.0,0.07,0.07,0.0,49.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1065,Mexico,MEX,1/13/2021,192567.0,192567.0,0.0,99688.0,19912.0,0.15,0.15,0.0,154.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1066,Mexico,MEX,1/14/2021,329983.0,329983.0,0.0,137416.0,38797.0,0.26,0.26,0.0,301.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1067,Mexico,MEX,1/15/2021,417375.0,415417.0,1958.0,87392.0,49987.0,0.32,0.32,0.0,388.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1068,Mexico,MEX,1/16/2021,463246.0,461025.0,2221.0,45871.0,55493.0,0.36,0.36,0.0,430.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1069,Mexico,MEX,1/17/2021,472142.0,468708.0,3434.0,8896.0,55835.0,0.37,0.36,0.0,433.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1070,Mexico,MEX,1/18/2021,492529.0,485983.0,6546.0,20387.0,57924.0,0.38,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1071,Mexico,MEX,1/19/2021,498122.0,488513.0,9609.0,5593.0,57892.0,0.39,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1072,Mexico,MEX,1/20/2021,501030.0,489628.0,11402.0,2908.0,44066.0,0.39,0.38,0.01,342.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1073,Mexico,MEX,1/21/2021,552335.0,534317.0,18018.0,51305.0,31765.0,0.43,0.41,0.01,246.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1074,Mexico,MEX,1/22/2021,614808.0,594725.0,20083.0,62473.0,28205.0,0.48,0.46,0.02,219.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1075,Mexico,MEX,1/23/2021,618768.0,596296.0,22472.0,3960.0,22217.0,0.48,0.46,0.02,172.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1076,Mexico,MEX,1/24/2021,629626.0,604441.0,25185.0,10858.0,22498.0,0.49,0.47,0.02,174.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1077,Mexico,MEX,1/25/2021,645105.0,616390.0,28715.0,15479.0,21797.0,0.5,0.48,0.02,169.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1078,Mexico,MEX,1/26/2021,652319.0,621005.0,31314.0,7214.0,22028.0,0.51,0.48,0.02,171.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1079,Mexico,MEX,1/27/2021,656044.0,624730.0,31314.0,3725.0,22145.0,0.51,0.48,0.02,172.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1080,Mexico,MEX,1/28/2021,657842.0,548826.93697479,0.0,1798.0,15072.0,0.51,0.1079306722689044,0.0,117.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1081,Mexico,MEX,1/29/2021,662217.0,630820.0,31397.0,4375.0,6773.0,0.51,0.49,0.02,53.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/041-mas-de-95-de-aplicacion-de-vacunas-contra-covid-19-en-29-entidades-federativas?idiom=es
1082,Morocco,MAR,1/28/2021,0.0,-109015.06302521005,0.0,0.0,0.0,0.0,-0.4020693277310956,0.0,0.0,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,https://2m.ma/fr/news/marocvaccination-anti-covid-19-90000-personnes-vaccinees-en-3-jours-20210131/
1084,Morocco,MAR,1/30/2021,90000.0,-19015.063025210053,0.0,0.0,45000.0,0.24,-0.1620693277310956,0.0,1219.0,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,https://2m.ma/fr/news/marocvaccination-anti-covid-19-90000-personnes-vaccinees-en-3-jours-20210131/
1085,Myanmar,MMR,1/26/2021,0.0,-109015.06302521005,0.0,0.0,0.0,0.0,-0.4020693277310956,0.0,0.0,Oxford/AstraZeneca,Ministry of Health,https://www.mohs.gov.mm/page/13899
1086,Myanmar,MMR,1/27/2021,3800.0,-105215.06302521005,0.0,3800.0,3800.0,0.01,-0.3920693277310956,0.0,70.0,Oxford/AstraZeneca,Ministry of Health,https://www.mohs.gov.mm/page/13899
1087,Netherlands,NLD,1/6/2021,6000.0,-103015.06302521005,0.0,0.0,0.0,0.04,-0.3620693277310956,0.0,0.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1088,Netherlands,NLD,1/7/2021,15000.0,-94015.06302521005,0.0,9000.0,9000.0,0.09,-0.31206932773109564,0.0,525.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1089,Netherlands,NLD,1/8/2021,27000.0,-82015.06302521005,0.0,12000.0,10500.0,0.16,-0.2420693277310956,0.0,613.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1090,Netherlands,NLD,1/9/2021,30000.0,-79015.06302521005,0.0,3000.0,8000.0,0.18,-0.2220693277310956,0.0,467.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1091,Netherlands,NLD,1/10/2021,34000.0,-75015.06302521005,0.0,4000.0,7000.0,0.2,-0.2020693277310956,0.0,409.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1092,Netherlands,NLD,1/11/2021,35500.0,-73515.06302521005,0.0,1500.0,5900.0,0.21,-0.1920693277310956,0.0,344.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1093,Netherlands,NLD,1/12/2021,45000.0,-64015.06302521005,0.0,9500.0,6500.0,0.26,-0.1420693277310956,0.0,379.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1094,Netherlands,NLD,1/13/2021,47000.0,-62015.06302521005,0.0,2000.0,5857.0,0.27,-0.1320693277310956,0.0,342.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1096,Netherlands,NLD,1/15/2021,55000.0,-54015.06302521005,0.0,0.0,4000.0,0.32,-0.0820693277310956,0.0,233.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1098,Netherlands,NLD,1/17/2021,77000.0,-32015.063025210053,0.0,0.0,6143.0,0.45,0.047930672268904406,0.0,359.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1101,Netherlands,NLD,1/20/2021,100000.0,-9015.063025210053,0.0,0.0,7571.0,0.58,0.17793067226890436,0.0,442.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1103,Netherlands,NLD,1/22/2021,135000.0,25984.936974789947,0.0,0.0,11429.0,0.79,0.38793067226890443,0.0,667.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1105,Netherlands,NLD,1/24/2021,146612.0,37596.93697478995,0.0,0.0,9945.0,0.86,0.4579306722689044,0.0,580.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1112,Netherlands,NLD,1/31/2021,176286.0,67270.93697478995,0.0,0.0,4239.0,1.03,0.6279306722689044,0.0,247.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
1113,Northern Cyprus,NC,1/14/2021,0.0,-109015.06302521005,0.0,0.0,0.0,0.0,-0.4020693277310956,0.0,0.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
1118,Northern Cyprus,NC,1/19/2021,4968.0,-104047.06302521005,0.0,0.0,994.0,1.3,0.8979306722689044,0.0,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
1121,Northern Cyprus,NC,1/22/2021,11000.0,-98015.06302521005,0.0,0.0,1429.0,2.88,2.4779306722689043,0.0,3739.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
1122,Northern Ireland,NC,12/13/2020,3623.0,3623.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1129,Northern Ireland,NC,12/20/2020,16068.0,16068.0,0.0,0.0,1778.0,0.85,0.85,0.0,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1136,Northern Ireland,NC,12/27/2020,31016.0,31016.0,0.0,0.0,2135.0,1.64,1.64,0.0,1127.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1143,Northern Ireland,NC,1/3/2021,41956.0,40685.0,1271.0,0.0,1563.0,2.22,2.15,0.07,825.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1150,Northern Ireland,NC,1/10/2021,91954.0,78005.0,13949.0,0.0,7143.0,4.86,4.12,0.74,3772.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1151,Northern Ireland,NC,1/11/2021,99475.0,84187.0,15288.0,7521.0,7197.0,5.25,4.45,0.81,3801.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1152,Northern Ireland,NC,1/12/2021,109257.0,91417.0,17840.0,9782.0,7574.0,5.77,4.83,0.94,4000.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1153,Northern Ireland,NC,1/13/2021,121711.0,102701.0,19010.0,12454.0,8332.0,6.43,5.42,1.0,4400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1154,Northern Ireland,NC,1/14/2021,133831.0,114567.0,19264.0,12120.0,9044.0,7.07,6.05,1.02,4776.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1155,Northern Ireland,NC,1/15/2021,137380.0,117906.0,19474.0,3549.0,8530.0,7.25,6.23,1.03,4504.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1156,Northern Ireland,NC,1/16/2021,140561.0,120387.0,20174.0,3181.0,7964.0,7.42,6.36,1.07,4206.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1157,Northern Ireland,NC,1/17/2021,146733.0,125717.0,21016.0,6172.0,7826.0,7.75,6.64,1.11,4133.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1158,Northern Ireland,NC,1/18/2021,154436.0,132857.0,21579.0,7703.0,7852.0,8.16,7.02,1.14,4146.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1159,Northern Ireland,NC,1/19/2021,160396.0,138436.0,21960.0,5960.0,7306.0,8.47,7.31,1.16,3858.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1160,Northern Ireland,NC,1/20/2021,166538.0,144212.0,22326.0,6142.0,6404.0,8.79,7.62,1.18,3382.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1161,Northern Ireland,NC,1/21/2021,173549.0,151039.0,22510.0,7011.0,5674.0,9.16,7.98,1.19,2996.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1162,Northern Ireland,NC,1/22/2021,177026.0,154366.0,22660.0,3477.0,5664.0,9.35,8.15,1.2,2991.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1163,Northern Ireland,NC,1/23/2021,178331.0,155644.0,22687.0,1305.0,5396.0,9.42,8.22,1.2,2849.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1164,Northern Ireland,NC,1/24/2021,182355.0,159642.0,22713.0,4024.0,5089.0,9.63,8.43,1.2,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1165,Northern Ireland,NC,1/25/2021,186112.0,163317.0,22795.0,3757.0,4525.0,9.83,8.62,1.2,2390.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1166,Northern Ireland,NC,1/26/2021,191050.0,168140.0,22910.0,4938.0,4379.0,10.09,8.88,1.21,2312.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1167,Northern Ireland,NC,1/27/2021,199211.0,175284.0,23927.0,8161.0,4668.0,10.52,9.26,1.26,2465.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1168,Northern Ireland,NC,1/28/2021,220201.0,196131.0,24070.0,20990.0,6665.0,11.63,10.36,1.27,3520.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1169,Northern Ireland,NC,1/29/2021,228211.0,204065.0,24146.0,8010.0,7312.0,12.05,10.78,1.28,3861.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1170,Northern Ireland,NC,1/30/2021,238924.0,214601.0,24323.0,10713.0,8656.0,12.62,11.33,1.28,4571.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1171,Norway,NOR,12/27/2020,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1172,Norway,NOR,12/28/2020,605.0,605.0,0.0,600.0,600.0,0.01,0.01,0.0,111.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1173,Norway,NOR,12/29/2020,1673.0,1673.0,0.0,1068.0,834.0,0.03,0.03,0.0,154.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1174,Norway,NOR,12/30/2020,2095.0,2095.0,0.0,422.0,697.0,0.04,0.04,0.0,129.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1175,Norway,NOR,12/31/2020,2167.0,2167.0,0.0,72.0,540.0,0.04,0.04,0.0,100.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1176,Norway,NOR,1/1/2021,2173.0,2173.0,0.0,6.0,434.0,0.04,0.04,0.0,80.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1177,Norway,NOR,1/2/2021,2173.0,2173.0,0.0,0.0,361.0,0.04,0.04,0.0,67.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1178,Norway,NOR,1/3/2021,2173.0,2173.0,0.0,0.0,310.0,0.04,0.04,0.0,57.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1179,Norway,NOR,1/4/2021,2174.0,2174.0,0.0,1.0,224.0,0.04,0.04,0.0,41.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1180,Norway,NOR,1/5/2021,5595.0,5595.0,0.0,3421.0,560.0,0.1,0.1,0.0,103.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1181,Norway,NOR,1/6/2021,14592.0,14592.0,0.0,8997.0,1785.0,0.27,0.27,0.0,329.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1182,Norway,NOR,1/7/2021,21138.0,21138.0,0.0,6546.0,2710.0,0.39,0.39,0.0,500.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1183,Norway,NOR,1/8/2021,22739.0,22739.0,0.0,1601.0,2938.0,0.42,0.42,0.0,542.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1184,Norway,NOR,1/9/2021,22870.0,22870.0,0.0,131.0,2957.0,0.42,0.42,0.0,545.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1185,Norway,NOR,1/10/2021,22976.0,22976.0,0.0,106.0,2972.0,0.42,0.42,0.0,548.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1186,Norway,NOR,1/11/2021,23317.0,23317.0,0.0,341.0,3020.0,0.43,0.43,0.0,557.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1187,Norway,NOR,1/12/2021,27574.0,27574.0,0.0,4257.0,3140.0,0.51,0.51,0.0,579.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1188,Norway,NOR,1/13/2021,37229.0,37229.0,0.0,9655.0,3234.0,0.69,0.69,0.0,597.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
1189,Norway,NOR,1/14/2021,45587.0,45587.0,0.0,8358.0,3493.0,0.84,0.84,0.0,644.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
